year,soc_name,soc,cip_name,cip,avg_wage,avg_wage_moe,num_ppl,num_ppl_moe
2016,"Security guards & gaming surveillance officers","339030","Protective Services","43",44433.3,4571.9,30450,3835.91
2016,"Security guards & gaming surveillance officers","339030","Public Administration and Social Service","44",42792.7,16835.9,2306,991.597
2016,"Security guards & gaming surveillance officers","339030","Social Sciences","45",40182.4,4195.74,16002,2150.75
2016,"Security guards & gaming surveillance officers","339030","Transportation","49",136226.0,90351.2,859,630.947
2016,"Security guards & gaming surveillance officers","339030","Visual & Performing Arts","50",25156.3,3196.36,4996,1475.0
2016,"Security guards & gaming surveillance officers","339030","Health","51",53924.6,10786.0,3228,1254.21
2016,"Security guards & gaming surveillance officers","339030","Business","52",40480.8,4084.82,27550,3297.87
2016,"Security guards & gaming surveillance officers","339030","History","54",29691.4,4991.33,4512,1295.29
2016,"Security guards & gaming surveillance officers","339030","Multidisciplinary or General Science","GS",26338.8,5850.79,1287,948.617
2016,"Crossing guards","339091","Education","13",6157.55,4662.37,390,238.158
2016,"Crossing guards","339091","Social Sciences","45",15289.3,9060.75,395,338.716
2016,"Crossing guards","339091","Business","52",3278.55,1186.3,739,586.86
2016,"Transportation security screeners","339093","Communications","09",51344.7,19811.0,405,261.113
2016,"Transportation security screeners","339093","Engineering","14",67132.9,27592.6,738,438.759
2016,"Transportation security screeners","339093","Protective Services","43",49951.5,13233.9,2951,1333.06
2016,"Transportation security screeners","339093","Social Sciences","45",72720.6,26213.9,1019,514.082
2016,"Transportation security screeners","339093","Business","52",42839.5,10917.8,2340,966.257
2016,"Chefs & head cooks","351011","Agriculture","01",64530.7,37810.2,604,543.346
2016,"Chefs & head cooks","351011","Natural Resources & Conservation","03",52979.7,30063.6,757,626.245
2016,"Chefs & head cooks","351011","Cultural & Gender Studies","05",30128.5,24560.0,681,661.387
2016,"Chefs & head cooks","351011","Communications","09",35884.7,7219.21,3015,1220.19
2016,"Chefs & head cooks","351011","Computer and Information Sciences and Support Services","11",36060.6,8554.4,1024,611.532
2016,"Chefs & head cooks","351011","Personal & Culinary Services","12",39031.3,5777.9,9353,2534.43
2016,"Chefs & head cooks","351011","Education","13",31978.1,8118.21,3537,1374.87
2016,"Chefs & head cooks","351011","Engineering","14",35900.8,11914.8,2745,1292.18
2016,"Chefs & head cooks","351011","Language & Linguistics","16",43966.6,12503.9,1135,855.853
2016,"Chefs & head cooks","351011","English","23",46622.8,13825.9,1487,577.602
2016,"Chefs & head cooks","351011","Biology","26",57771.8,31580.4,1551,915.774
2016,"Chefs & head cooks","351011","Interdisciplinary Studies","30",38366.2,14001.0,1384,715.2
2016,"Chefs & head cooks","351011","Parks, Recreation, & Leisure","31",37884.2,18088.2,556,442.076
2016,"Chefs & head cooks","351011","Physical Sciences","40",46943.3,24631.7,558,445.014
2016,"Chefs & head cooks","351011","Psychology","42",32996.9,8580.62,2866,1690.34
2016,"Chefs & head cooks","351011","Protective Services","43",32198.7,15562.9,712,471.03
2016,"Chefs & head cooks","351011","Social Sciences","45",35657.7,5706.62,6243,1699.64
2016,"Chefs & head cooks","351011","Visual & Performing Arts","50",39418.4,6257.97,2819,999.739
2016,"Chefs & head cooks","351011","Health","51",47530.4,19754.4,1125,625.282
2016,"Chefs & head cooks","351011","Business","52",40224.0,4386.85,12477,2635.16
2016,"Chefs & head cooks","351011","History","54",32656.0,11077.7,588,348.721
2016,"Chefs & head cooks","351011","Multidisciplinary or General Science","GS",54130.3,12462.1,675,484.507
2016,"Firstline supervisors of food preparation & serving workers","351012","Agriculture","01",22483.9,12471.1,889,534.908
2016,"Firstline supervisors of food preparation & serving workers","351012","Architecture and Related Services","04",41863.9,26423.3,529,429.435
2016,"Firstline supervisors of food preparation & serving workers","351012","Communications","09",31897.7,6178.48,3654,1000.26
2016,"Firstline supervisors of food preparation & serving workers","351012","Computer and Information Sciences and Support Services","11",31249.2,12160.0,1619,880.729
2016,"Firstline supervisors of food preparation & serving workers","351012","Personal & Culinary Services","12",41545.4,6261.13,1617,1027.05
2016,"Firstline supervisors of food preparation & serving workers","351012","Education","13",34469.1,4512.53,3958,1445.33
2016,"Firstline supervisors of food preparation & serving workers","351012","Engineering","14",49766.0,13022.3,3040,899.189
2016,"Firstline supervisors of food preparation & serving workers","351012","Language & Linguistics","16",19019.6,2112.15,813,591.923
2016,"Firstline supervisors of food preparation & serving workers","351012","Human Sciences","19",39921.1,9005.02,959,686.102
2016,"Firstline supervisors of food preparation & serving workers","351012","English","23",23533.3,6052.18,1826,715.237
2016,"Firstline supervisors of food preparation & serving workers","351012","Liberal Arts & Humanities","24",24660.7,12713.2,720,510.968
2016,"Firstline supervisors of food preparation & serving workers","351012","Biology","26",39011.4,25843.7,2337,1070.02
2016,"Firstline supervisors of food preparation & serving workers","351012","Math & Statistics","27",43946.2,8904.09,893,512.006
2016,"Firstline supervisors of food preparation & serving workers","351012","Interdisciplinary Studies","30",22608.1,13366.6,1543,1201.02
2016,"Firstline supervisors of food preparation & serving workers","351012","Parks, Recreation, & Leisure","31",21300.0,10830.5,963,601.897
2016,"Firstline supervisors of food preparation & serving workers","351012","Physical Sciences","40",18940.5,9742.49,465,437.923
2016,"Firstline supervisors of food preparation & serving workers","351012","Psychology","42",27896.8,7265.58,3213,1023.96
2016,"Firstline supervisors of food preparation & serving workers","351012","Protective Services","43",24029.7,6534.35,2802,984.939
2016,"Firstline supervisors of food preparation & serving workers","351012","Public Administration and Social Service","44",30554.3,12053.4,953,638.368
2016,"Firstline supervisors of food preparation & serving workers","351012","Social Sciences","45",33141.1,7418.25,4481,1088.09
2016,"Firstline supervisors of food preparation & serving workers","351012","Visual & Performing Arts","50",39001.4,8238.96,4351,1439.89
2016,"Firstline supervisors of food preparation & serving workers","351012","Health","51",28315.9,8437.05,2334,951.789
2016,"Firstline supervisors of food preparation & serving workers","351012","Business","52",44676.4,5952.35,21130,3277.92
2016,"Firstline supervisors of food preparation & serving workers","351012","History","54",39108.4,13670.5,607,380.592
2016,"Firstline supervisors of food preparation & serving workers","351012","Multidisciplinary or General Science","GS",25746.0,13750.7,1129,856.43
2016,"Cooks","352010","Agriculture","01",22179.9,2924.18,2048,817.118
2016,"Cooks","352010","Natural Resources & Conservation","03",22366.8,14889.9,546,529.091
2016,"Cooks","352010","Communications","09",14815.3,5926.67,4213,1800.12
2016,"Cooks","352010","Computer and Information Sciences and Support Services","11",18001.2,3536.36,3329,1125.66
2016,"Cooks","352010","Personal & Culinary Services","12",24975.5,3621.37,4869,1701.28
2016,"Cooks","352010","Education","13",15390.4,1831.7,8486,1783.65
2016,"Cooks","352010","Engineering","14",20157.3,6691.21,5014,1426.26
2016,"Cooks","352010","Engineering Technologies","15",11330.5,4264.56,332,252.64
2016,"Cooks","352010","Language & Linguistics","16",18929.7,5404.39,1130,552.224
2016,"Cooks","352010","Human Sciences","19",19847.1,5417.36,1067,667.96
2016,"Cooks","352010","English","23",25646.9,6846.55,3276,1207.39
2016,"Cooks","352010","Liberal Arts & Humanities","24",23683.7,5087.48,2520,1185.72
2016,"Cooks","352010","Biology","26",24735.3,4385.75,3821,1084.52
2016,"Cooks","352010","Math & Statistics","27",15624.1,6289.33,1684,745.656
2016,"Cooks","352010","Interdisciplinary Studies","30",28192.2,16409.0,912,552.845
2016,"Cooks","352010","Parks, Recreation, & Leisure","31",20700.6,8041.93,2275,847.179
2016,"Cooks","352010","Philosophy and Religious Studies","38",19474.6,5329.56,704,550.975
2016,"Cooks","352010","Theology","39",20171.8,3442.15,614,504.792
2016,"Cooks","352010","Physical Sciences","40",34182.7,34490.1,1987,956.877
2016,"Cooks","352010","Psychology","42",20101.6,3210.11,5815,1787.11
2016,"Cooks","352010","Protective Services","43",15324.2,2995.63,2684,1157.09
2016,"Cooks","352010","Public Administration and Social Service","44",22086.8,7313.34,1252,787.14
2016,"Cooks","352010","Social Sciences","45",20452.7,3393.78,4680,1494.44
2016,"Cooks","352010","Visual & Performing Arts","50",19086.0,2915.96,8948,1992.75
2016,"Cooks","352010","Health","51",16031.9,2721.16,5654,1534.15
2016,"Cooks","352010","Business","52",23629.5,2553.7,26686,3408.27
2016,"Cooks","352010","History","54",18723.7,4578.7,2905,1169.58
2016,"Cooks","352010","Multidisciplinary or General Science","GS",48987.7,21085.9,880,685.902
2016,"Food preparation workers","352021","Agriculture","01",14720.0,4631.25,1655,954.004
2016,"Food preparation workers","352021","Natural Resources & Conservation","03",21488.9,7954.73,749,518.86
2016,"Food preparation workers","352021","Cultural & Gender Studies","05",25745.0,12716.9,734,584.184
2016,"Food preparation workers","352021","Communications","09",15415.8,5773.09,4578,1437.27
2016,"Food preparation workers","352021","Computer and Information Sciences and Support Services","11",7679.42,4070.51,528,495.06
2016,"Food preparation workers","352021","Education","13",15563.4,3767.52,6965,1663.14
2016,"Food preparation workers","352021","Engineering","14",17431.7,5218.95,3926,1319.2
2016,"Food preparation workers","352021","Engineering Technologies","15",18194.3,7196.87,1296,755.292
2016,"Food preparation workers","352021","Language & Linguistics","16",7664.6,3223.82,939,619.778
2016,"Food preparation workers","352021","Human Sciences","19",13532.1,7824.19,1181,665.945
2016,"Food preparation workers","352021","English","23",15668.5,3663.43,2759,913.347
2016,"Food preparation workers","352021","Liberal Arts & Humanities","24",17718.8,9586.18,1364,659.653
2016,"Food preparation workers","352021","Biology","26",13386.0,3756.95,3200,1377.38
2016,"Food preparation workers","352021","Math & Statistics","27",10522.3,3725.88,516,472.245
2016,"Food preparation workers","352021","Interdisciplinary Studies","30",19525.9,8219.08,801,460.499
2016,"Food preparation workers","352021","Parks, Recreation, & Leisure","31",10396.2,3794.35,997,527.022
2016,"Food preparation workers","352021","Philosophy and Religious Studies","38",24289.1,5420.98,1349,920.602
2016,"Food preparation workers","352021","Theology","39",22716.3,4678.33,726,527.966
2016,"Food preparation workers","352021","Physical Sciences","40",17116.2,11244.9,743,519.257
2016,"Food preparation workers","352021","Psychology","42",17070.5,5254.43,4091,1469.18
2016,"Food preparation workers","352021","Protective Services","43",16720.7,5666.06,2099,1482.21
2016,"Food preparation workers","352021","Public Administration and Social Service","44",14100.2,3750.08,1935,1037.69
2016,"Food preparation workers","352021","Social Sciences","45",15214.8,3196.68,3892,1156.83
2016,"Food preparation workers","352021","Visual & Performing Arts","50",17175.3,2467.62,11374,2606.24
2016,"Food preparation workers","352021","Health","51",13501.4,4325.82,3868,1412.97
2016,"Food preparation workers","352021","Business","52",19637.2,3621.96,10285,2416.92
2016,"Food preparation workers","352021","History","54",21602.1,9587.76,2626,1050.97
2016,"Food preparation workers","352021","Multidisciplinary or General Science","GS",7621.18,6798.26,539,399.309
2016,"Bartenders","353011","Agriculture","01",25141.0,6666.36,488,344.062
2016,"Bartenders","353011","Communications","09",28702.0,4679.89,6532,2022.48
2016,"Bartenders","353011","Computer and Information Sciences and Support Services","11",25194.6,5516.21,1853,1187.29
2016,"Bartenders","353011","Education","13",25882.7,4758.41,4425,2061.61
2016,"Bartenders","353011","Engineering","14",30428.2,6613.39,2431,1052.93
2016,"Bartenders","353011","Language & Linguistics","16",39857.5,16317.8,1098,771.644
2016,"Bartenders","353011","English","23",28965.0,3484.27,5101,1593.89
2016,"Bartenders","353011","Liberal Arts & Humanities","24",21807.9,7080.7,1616,882.752
2016,"Bartenders","353011","Biology","26",29568.7,6184.23,3497,1323.43
2016,"Bartenders","353011","Interdisciplinary Studies","30",46733.1,14679.0,1330,1157.76
2016,"Bartenders","353011","Parks, Recreation, & Leisure","31",25328.3,9109.23,1111,841.495
2016,"Bartenders","353011","Philosophy and Religious Studies","38",33749.3,13134.2,414,390.351
2016,"Bartenders","353011","Physical Sciences","40",32524.8,9304.54,1816,1173.99
2016,"Bartenders","353011","Psychology","42",25166.0,4151.0,7959,1847.13
2016,"Bartenders","353011","Protective Services","43",32119.5,7443.78,2834,1499.78
2016,"Bartenders","353011","Public Administration and Social Service","44",28250.8,7506.77,1045,806.015
2016,"Bartenders","353011","Social Sciences","45",26887.1,4204.14,8180,1686.33
2016,"Bartenders","353011","Visual & Performing Arts","50",33798.3,7179.9,9474,2161.91
2016,"Bartenders","353011","Health","51",19157.6,6656.25,4858,1933.12
2016,"Bartenders","353011","Business","52",28062.3,3093.93,16465,2352.33
2016,"Bartenders","353011","History","54",28529.5,8872.73,2065,795.284
2016,"Combined food preparation & serving workers, including fast food","353021","Communications","09",18274.9,4804.15,816,553.003
2016,"Combined food preparation & serving workers, including fast food","353021","Personal & Culinary Services","12",15271.6,5111.54,477,410.268
2016,"Combined food preparation & serving workers, including fast food","353021","Education","13",15948.7,3876.01,3004,1209.62
2016,"Combined food preparation & serving workers, including fast food","353021","English","23",8891.44,6164.13,527,366.484
2016,"Combined food preparation & serving workers, including fast food","353021","Biology","26",16187.6,8258.45,575,450.641
2016,"Combined food preparation & serving workers, including fast food","353021","Psychology","42",14019.9,5836.41,1524,704.894
2016,"Combined food preparation & serving workers, including fast food","353021","Social Sciences","45",34803.2,16031.8,1393,832.353
2016,"Combined food preparation & serving workers, including fast food","353021","Visual & Performing Arts","50",19915.3,5898.35,2001,747.705
2016,"Combined food preparation & serving workers, including fast food","353021","Health","51",12424.2,5943.19,875,517.445
2016,"Combined food preparation & serving workers, including fast food","353021","Business","52",18032.9,3383.54,3536,1179.0
2016,"Combined food preparation & serving workers, including fast food","353021","History","54",37770.8,15341.3,1203,834.073
2016,"Counter attendants, cafeteria, food concession, & coffee shop","353022","Education","13",16264.2,5406.95,607,400.495
2016,"Counter attendants, cafeteria, food concession, & coffee shop","353022","Psychology","42",10726.0,6584.35,752,537.651
2016,"Counter attendants, cafeteria, food concession, & coffee shop","353022","Social Sciences","45",14063.0,9204.29,529,369.266
2016,"Counter attendants, cafeteria, food concession, & coffee shop","353022","Visual & Performing Arts","50",17794.9,9767.73,657,509.686
2016,"Counter attendants, cafeteria, food concession, & coffee shop","353022","Business","52",31618.8,26693.0,1231,739.856
2016,"Waiters & waitresses","353031","Agriculture","01",16051.3,4992.87,1857,766.769
2016,"Waiters & waitresses","353031","Natural Resources & Conservation","03",23022.2,7055.62,1847,892.961
2016,"Waiters & waitresses","353031","Architecture and Related Services","04",16607.4,5217.96,885,525.171
2016,"Waiters & waitresses","353031","Cultural & Gender Studies","05",24248.6,8025.4,1517,700.5
2016,"Waiters & waitresses","353031","Communications","09",27601.8,3371.88,17614,2545.63
2016,"Waiters & waitresses","353031","Communication Technologies","10",25899.7,14504.2,596,470.089
2016,"Waiters & waitresses","353031","Computer and Information Sciences and Support Services","11",24492.2,5311.92,3838,1298.56
2016,"Waiters & waitresses","353031","Personal & Culinary Services","12",38697.2,8029.08,1226,710.498
2016,"Waiters & waitresses","353031","Education","13",21729.4,2741.08,16583,2426.76
2016,"Waiters & waitresses","353031","Engineering","14",24340.8,4686.5,5501,1547.55
2016,"Waiters & waitresses","353031","Engineering Technologies","15",34393.9,19528.9,1053,523.223
2016,"Waiters & waitresses","353031","Language & Linguistics","16",24411.4,5594.23,2360,889.129
2016,"Waiters & waitresses","353031","Human Sciences","19",21184.1,6541.29,2266,1060.3
2016,"Waiters & waitresses","353031","English","23",22190.0,3556.92,12184,2391.29
2016,"Waiters & waitresses","353031","Liberal Arts & Humanities","24",28845.6,8594.24,5802,1679.06
2016,"Waiters & waitresses","353031","Biology","26",19822.9,2914.15,10109,1904.57
2016,"Waiters & waitresses","353031","Math & Statistics","27",20952.8,7188.4,2074,1017.92
2016,"Waiters & waitresses","353031","Interdisciplinary Studies","30",17834.7,5459.5,3160,1239.07
2016,"Waiters & waitresses","353031","Parks, Recreation, & Leisure","31",17548.8,5513.84,6968,2020.93
2016,"Waiters & waitresses","353031","Philosophy and Religious Studies","38",18076.8,7998.94,1361,644.648
2016,"Waiters & waitresses","353031","Theology","39",20777.1,9589.79,553,382.035
2016,"Waiters & waitresses","353031","Physical Sciences","40",21735.5,8033.04,3307,1265.52
2016,"Waiters & waitresses","353031","Psychology","42",22006.8,2054.04,19354,3085.59
2016,"Waiters & waitresses","353031","Protective Services","43",18086.0,4575.02,5189,1870.61
2016,"Waiters & waitresses","353031","Public Administration and Social Service","44",23045.7,3730.86,3948,1353.46
2016,"Waiters & waitresses","353031","Social Sciences","45",21150.8,2381.16,20452,3384.66
2016,"Waiters & waitresses","353031","Visual & Performing Arts","50",23609.6,2115.07,25598,3274.76
2016,"Waiters & waitresses","353031","Health","51",17227.6,2318.25,14255,2001.38
2016,"Waiters & waitresses","353031","Business","52",23488.6,1411.55,51437,5628.73
2016,"Waiters & waitresses","353031","History","54",24621.7,4587.0,4193,1367.65
2016,"Waiters & waitresses","353031","Multidisciplinary or General Science","GS",20776.0,4492.19,2985,1539.01
2016,"Food servers, nonrestaurant","353041","Communications","09",19702.9,12180.5,607,527.858
2016,"Food servers, nonrestaurant","353041","Education","13",21051.9,6654.82,1470,782.913
2016,"Food servers, nonrestaurant","353041","Engineering","14",11525.6,11106.8,1037,1127.58
2016,"Food servers, nonrestaurant","353041","Social Sciences","45",31162.2,14033.0,1072,601.725
2016,"Food servers, nonrestaurant","353041","Visual & Performing Arts","50",21020.3,10619.7,821,521.521
2016,"Food servers, nonrestaurant","353041","Business","52",23981.1,5201.09,4580,1973.69
2016,"Dishwashers","359021","Communications","09",13252.7,5950.61,552,489.703
2016,"Dishwashers","359021","Education","13",10152.8,8377.72,474,346.299
2016,"Dishwashers","359021","Engineering","14",12691.7,4816.86,519,374.293
2016,"Dishwashers","359021","Social Sciences","45",23565.8,11151.3,1270,804.169
2016,"Dishwashers","359021","Business","52",17866.4,6196.09,3118,1361.23
2016,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Communications","09",14612.8,4292.35,2036,780.732
2016,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Education","13",25993.1,15794.4,2213,810.912
2016,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031","English","23",14456.9,9456.04,1568,783.675
2016,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Liberal Arts & Humanities","24",17915.2,6708.16,1033,796.265
2016,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Biology","26",9285.86,3505.07,838,607.384
2016,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Parks, Recreation, & Leisure","31",11964.7,1745.92,548,447.818
2016,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Psychology","42",13257.7,5173.12,2367,1081.68
2016,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Public Administration and Social Service","44",9339.83,4546.33,567,508.589
2016,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Social Sciences","45",13719.7,8748.9,1645,1077.17
2016,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Visual & Performing Arts","50",14160.8,2776.88,3449,1180.45
2016,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Health","51",8882.44,4475.84,1824,1234.06
2016,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Business","52",20860.8,5999.44,4986,1400.41
2016,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031","History","54",8674.97,4237.54,529,365.848
2016,"Firstline supervisors of housekeeping & janitorial workers","371011","Agriculture","01",63087.1,28764.9,719,550.036
2016,"Firstline supervisors of housekeeping & janitorial workers","371011","Communications","09",51478.0,22568.9,1192,645.829
2016,"Firstline supervisors of housekeeping & janitorial workers","371011","Computer and Information Sciences and Support Services","11",39667.8,19277.6,1004,689.054
2016,"Firstline supervisors of housekeeping & janitorial workers","371011","Education","13",42784.1,11459.6,2199,957.497
2016,"Firstline supervisors of housekeeping & janitorial workers","371011","Engineering","14",61275.4,19695.8,2024,854.145
2016,"Firstline supervisors of housekeeping & janitorial workers","371011","English","23",38396.3,9921.05,954,622.536
2016,"Firstline supervisors of housekeeping & janitorial workers","371011","Biology","26",68947.1,45091.8,970,834.284
2016,"Firstline supervisors of housekeeping & janitorial workers","371011","Protective Services","43",46478.9,18828.9,811,740.073
2016,"Firstline supervisors of housekeeping & janitorial workers","371011","Social Sciences","45",73457.9,25480.6,2773,902.682
2016,"Firstline supervisors of housekeeping & janitorial workers","371011","Business","52",45586.0,5977.9,11742,2556.18
2016,"Firstline supervisors of housekeeping & janitorial workers","371011","History","54",57242.7,24940.0,588,396.945
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Agriculture","01",66535.3,12402.2,5745,1616.37
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Natural Resources & Conservation","03",44578.2,14372.9,697,414.63
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Architecture and Related Services","04",41173.4,14673.6,943,601.789
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Communications","09",69173.6,26429.8,615,407.438
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Computer and Information Sciences and Support Services","11",36654.8,11630.9,660,462.343
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Education","13",47155.3,19118.7,1559,677.951
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Engineering","14",53166.2,16641.4,1029,680.477
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Liberal Arts & Humanities","24",37059.3,9821.15,505,340.699
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Biology","26",50480.7,16645.2,1154,672.335
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Psychology","42",64524.7,57500.4,599,428.578
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Social Sciences","45",49587.5,15778.8,1332,655.3
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Visual & Performing Arts","50",37094.8,10528.7,1065,671.315
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Health","51",56670.7,24525.9,451,434.728
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Business","52",45836.6,6870.79,5608,1888.13
2016,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","History","54",35432.5,11575.4,344,297.228
2016,"Maids & housekeeping cleaners","372012","Communications","09",33033.6,25362.6,553,429.584
2016,"Maids & housekeeping cleaners","372012","Computer and Information Sciences and Support Services","11",17243.5,6708.79,695,419.321
2016,"Maids & housekeeping cleaners","372012","Education","13",20494.3,2791.71,8537,2253.1
2016,"Maids & housekeeping cleaners","372012","Engineering","14",22588.6,5496.3,1691,784.582
2016,"Maids & housekeeping cleaners","372012","Language & Linguistics","16",24063.6,6820.4,563,445.612
2016,"Maids & housekeeping cleaners","372012","Human Sciences","19",10470.0,3836.63,873,522.066
2016,"Maids & housekeeping cleaners","372012","English","23",26944.1,11056.9,1850,1029.53
2016,"Maids & housekeeping cleaners","372012","Liberal Arts & Humanities","24",24441.3,8383.65,1726,879.484
2016,"Maids & housekeeping cleaners","372012","Biology","26",19912.0,6007.97,1474,767.217
2016,"Maids & housekeeping cleaners","372012","Math & Statistics","27",28680.0,12679.6,361,281.802
2016,"Maids & housekeeping cleaners","372012","Physical Sciences","40",18076.6,6808.07,780,496.899
2016,"Maids & housekeeping cleaners","372012","Psychology","42",22355.8,6454.2,2320,922.936
2016,"Maids & housekeeping cleaners","372012","Protective Services","43",13397.5,3504.53,1041,755.063
2016,"Maids & housekeeping cleaners","372012","Public Administration and Social Service","44",18956.2,4859.68,1346,710.101
2016,"Maids & housekeeping cleaners","372012","Social Sciences","45",11790.7,3404.46,2474,991.212
2016,"Maids & housekeeping cleaners","372012","Visual & Performing Arts","50",14507.2,5593.86,2641,1149.07
2016,"Maids & housekeeping cleaners","372012","Health","51",21269.4,5045.24,5419,1590.62
2016,"Maids & housekeeping cleaners","372012","Business","52",21715.5,3164.16,13328,2605.89
2016,"Maids & housekeeping cleaners","372012","History","54",15467.6,9484.18,679,489.8
2016,"Pest control workers","372021","Agriculture","01",59982.4,20048.1,424,254.627
2016,"Pest control workers","372021","Biology","26",33463.6,15283.5,611,346.807
2016,"Pest control workers","372021","Social Sciences","45",33863.4,11594.5,618,403.601
2016,"Pest control workers","372021","Business","52",59090.7,23783.3,2279,1396.88
2016,"Grounds maintenance workers","373010","Agriculture","01",40538.0,6553.79,8430,2059.53
2016,"Grounds maintenance workers","373010","Natural Resources & Conservation","03",33517.7,5501.26,4130,1401.21
2016,"Grounds maintenance workers","373010","Architecture and Related Services","04",42061.5,8608.39,1904,1059.15
2016,"Grounds maintenance workers","373010","Communications","09",28202.6,6220.73,2012,1006.47
2016,"Grounds maintenance workers","373010","Computer and Information Sciences and Support Services","11",86839.6,67863.0,1536,734.854
2016,"Grounds maintenance workers","373010","Education","13",26476.5,6211.9,4716,1258.15
2016,"Grounds maintenance workers","373010","Engineering","14",28545.2,7815.08,3196,1092.1
2016,"Grounds maintenance workers","373010","Engineering Technologies","15",12980.8,6450.19,934,570.872
2016,"Grounds maintenance workers","373010","Language & Linguistics","16",7359.22,1926.39,500,360.154
2016,"Grounds maintenance workers","373010","English","23",21275.5,7586.47,943,459.051
2016,"Grounds maintenance workers","373010","Liberal Arts & Humanities","24",27315.4,6450.52,1175,631.631
2016,"Grounds maintenance workers","373010","Biology","26",26370.5,5736.7,3831,1094.61
2016,"Grounds maintenance workers","373010","Math & Statistics","27",29840.2,19611.2,407,339.227
2016,"Grounds maintenance workers","373010","Parks, Recreation, & Leisure","31",26375.8,6311.05,2936,1120.38
2016,"Grounds maintenance workers","373010","Theology","39",16979.1,11792.8,586,413.548
2016,"Grounds maintenance workers","373010","Physical Sciences","40",26496.6,7219.22,1187,570.536
2016,"Grounds maintenance workers","373010","Psychology","42",28057.9,5387.69,1856,741.741
2016,"Grounds maintenance workers","373010","Protective Services","43",28211.2,8220.16,1942,934.649
2016,"Grounds maintenance workers","373010","Public Administration and Social Service","44",30668.3,17336.1,460,368.948
2016,"Grounds maintenance workers","373010","Social Sciences","45",28529.9,5649.03,6408,1835.43
2016,"Grounds maintenance workers","373010","Visual & Performing Arts","50",18025.2,4781.37,2890,1045.6
2016,"Grounds maintenance workers","373010","Health","51",13850.3,3765.74,2337,1025.56
2016,"Grounds maintenance workers","373010","Business","52",32986.8,4606.26,14447,2974.39
2016,"Grounds maintenance workers","373010","History","54",27407.7,8609.6,2303,1095.39
2016,"Grounds maintenance workers","373010","Multidisciplinary or General Science","GS",80341.8,58709.4,1202,837.177
2016,"Firstline supervisors of gaming workers","391010","Business","52",61220.9,7038.09,1725,771.236
2016,"Firstline supervisors of personal service workers","391021","Communications","09",36681.4,14602.0,1425,711.456
2016,"Firstline supervisors of personal service workers","391021","Computer and Information Sciences and Support Services","11",25248.1,11310.2,619,517.473
2016,"Firstline supervisors of personal service workers","391021","Education","13",47978.6,14995.0,1347,685.663
2016,"Firstline supervisors of personal service workers","391021","Engineering","14",62314.7,21171.1,550,413.86
2016,"Firstline supervisors of personal service workers","391021","English","23",38169.1,6697.19,431,336.28
2016,"Firstline supervisors of personal service workers","391021","Biology","26",43523.0,26411.9,832,696.973
2016,"Firstline supervisors of personal service workers","391021","Parks, Recreation, & Leisure","31",43451.7,21325.8,691,391.169
2016,"Firstline supervisors of personal service workers","391021","Psychology","42",45505.8,20093.8,1373,718.333
2016,"Firstline supervisors of personal service workers","391021","Social Sciences","45",61457.5,31685.0,2372,1050.25
2016,"Firstline supervisors of personal service workers","391021","Visual & Performing Arts","50",30499.2,16875.0,800,553.954
2016,"Firstline supervisors of personal service workers","391021","Health","51",46521.0,13153.8,1753,845.041
2016,"Firstline supervisors of personal service workers","391021","Business","52",59740.0,34410.4,5851,1756.04
2016,"Animal trainers","392011","Agriculture","01",32674.4,5226.73,1286,788.537
2016,"Animal trainers","392011","Communications","09",29956.7,17078.8,357,250.66
2016,"Animal trainers","392011","Biology","26",29887.4,10785.7,557,357.247
